0.565875,1.25663706144,0.287426135941,-20.3325032513,318,325,-85.7081329104,-1.71416265821
0.581784,2.51327412287,0.477634524982,53.2311845883,337,325,-87.8897944754,-1.75779588951
0.597481,3.76991118431,1.09316180181,53.2311845883,397,325,4.9866550057,-1.61442955809
0.613157,5.02654824574,1.28337019085,-20.3325032513,416,325,19.9466200228,-1.35886348905
0.628922,0.0,0.785398163397,-65.7973626739,367,325,38.6465762942,-0.841498032212
0.64463,1.25663706144,0.287426135941,-20.3325032513,318,325,17.1416265821,-1.01603095741
0.660364,2.51327412287,0.477634524982,53.2311845883,337,325,-32.7249234749,-1.49599650171
0.67608,3.76991118431,1.09316180181,53.2311845883,397,325,-28.6732662828,-1.58949628307
0.691881,5.02654824574,1.28337019085,-20.3325032513,416,325,8.41498032212,-1.32769689527
0.707612,0.0,0.785398163397,-65.7973626739,367,325,37.3999125427,-0.841498032212
0.723298,1.25663706144,0.287426135941,-20.3325032513,318,325,13.4016353278,-1.05966418871
0.739073,2.51327412287,0.477634524982,53.2311845883,337,325,-35.5299169156,-1.55209637052
0.754761,3.76991118431,1.09316180181,53.2311845883,397,325,-28.0499344071,-1.62066287685
0.770481,5.02654824574,1.28337019085,-20.3325032513,416,325,14.6482990792,-1.25913038894
0.78619,0.0,0.785398163397,-65.7973626739,367,325,37.7115784806,-0.86643130724
0.801877,1.25663706144,0.287426135941,-20.3325032513,318,325,6.23331875712,-1.1344640138
0.817602,2.51327412287,0.477634524982,53.2311845883,337,325,-31.1665937856,-1.48976318295
0.833273,3.76991118431,1.09316180181,53.2311845883,397,325,-23.3749453392,-1.60196292058
0.849165,5.02654824574,1.28337019085,-20.3325032513,416,325,5.60998688141,-1.37756344532
0.864849,0.0,0.785398163397,-65.7973626739,367,325,38.0232444184,-0.841498032212
0.880629,1.25663706144,0.287426135941,-20.3325032513,318,325,18.3882903335,-1.00979763865
0.89637,2.51327412287,0.477634524982,53.2311845883,337,325,-32.1015915992,-1.4835298642
0.91211,3.76991118431,1.09316180181,53.2311845883,397,325,-30.231595972,-1.61442955809
0.927853,5.02654824574,1.28337019085,-20.3325032513,416,325,8.72664625997,-1.308996939
0.943645,0.0,0.785398163397,-65.7973626739,367,325,38.0232444184,-0.853964669726
0.959306,1.25663706144,0.287426135941,-20.3325032513,318,325,11.5316397007,-1.07836414498
0.974981,2.51327412287,0.477634524982,53.2311845883,337,325,-34.9065850399,-1.55209637052
0.990789,3.76991118431,1.09316180181,53.2311845883,397,325,-26.8032706556,-1.61442955809
1.006517,5.02654824574,1.28337019085,-20.3325032513,416,325,15.271630955,-1.24666375142
1.022236,0.0,0.785398163397,-65.7973626739,367,325,37.3999125427,-0.86643130724
1.037957,1.25663706144,0.287426135941,-20.3325032513,318,325,5.92165281927,-1.12823069504
1.053661,2.51327412287,0.477634524982,53.2311845883,337,325,-31.4782597235,-1.49599650171
1.069343,3.76991118431,1.09316180181,53.2311845883,397,325,-23.0632794014,-1.58949628307
1.085037,5.02654824574,1.28337019085,-20.3325032513,416,325,7.47998250855,-1.34639685154
1.100807,0.0,0.785398163397,-65.7973626739,367,325,37.3999125427,-0.841498032212
1.116525,1.25663706144,0.287426135941,-20.3325032513,318,325,15.5832968928,-1.03473091368
1.132289,2.51327412287,0.477634524982,53.2311845883,337,325,-33.9715872263,-1.52092977674
1.14799,3.76991118431,1.09316180181,53.2311845883,397,325,-28.9849322206,-1.61442955809
1.163835,5.02654824574,1.28337019085,-20.3325032513,416,325,12.1549715764,-1.27783034521
1.179607,0.0,0.785398163397,-65.7973626739,367,325,37.7115784806,-0.860197988483
1.195297,1.25663706144,0.287426135941,-20.3325032513,318,325,8.41498032212,-1.10953073877
1.211021,2.51327412287,0.477634524982,53.2311845883,337,325,-30.5432619099,-1.47106322668
1.226758,3.76991118431,1.09316180181,53.2311845883,397,325,-24.6216090906,-1.60196292058
1.242511,5.02654824574,1.28337019085,-20.3325032513,416,325,12.4666375142,-1.2217304764
1.258319,0.0,0.785398163397,-65.7973626739,367,325,36.4649147292,-0.872664625997
1.2741,1.25663706144,0.287426135941,-20.3325032513,318,325,10.5966418871,-1.00979763865
1.289848,2.51327412287,0.477634524982,53.2311845883,337,325,-31.1665937856,-1.49599650171
1.305676,3.76991118431,1.09316180181,53.2311845883,397,325,-30.5432619099,-1.62066287685
1.321394,5.02654824574,1.28337019085,-20.3325032513,416,325,9.9733100114,-1.29653030148
1.337139,0.0,0.785398163397,-65.7973626739,367,325,38.3349103563,-0.853964669726
1.352832,1.25663706144,0.287426135941,-20.3325032513,318,325,11.5316397007,-1.06589750747
1.368674,2.51327412287,0.477634524982,53.2311845883,337,325,-36.776580667,-1.58949628307
1.384538,3.76991118431,1.09316180181,53.2311845883,397,325,-26.8032706556,-1.60196292058
1.400244,5.02654824574,1.28337019085,-20.3325032513,416,325,17.7649584578,-1.23419711391
1.415961,0.0,0.785398163397,-65.7973626739,367,325,36.776580667,-0.86643130724
1.431667,1.25663706144,0.287426135941,-20.3325032513,318,325,6.85665063283,-1.09706410125
1.447343,2.51327412287,0.477634524982,53.2311845883,337,325,-31.7899256613,-1.50222982047
1.463035,3.76991118431,1.09316180181,53.2311845883,397,325,-25.2449409663,-1.60196292058
1.478855,5.02654824574,1.28337019085,-20.3325032513,416,325,7.7916484464,-1.34639685154
1.494526,0.0,0.785398163397,-65.7973626739,367,325,38.0232444184,-0.841498032212
1.510258,1.25663706144,0.287426135941,-20.3325032513,318,325,15.5832968928,-1.03473091368
1.52591,2.51327412287,0.477634524982,53.2311845883,337,325,-33.3482553506,-1.50846313922
1.541643,3.76991118431,1.09316180181,53.2311845883,397,325,-28.0499344071,-1.59572960182
1.557273,5.02654824574,1.28337019085,-20.3325032513,416,325,12.1549715764,-1.2653637077
1.572915,0.0,0.785398163397,-65.7973626739,367,325,36.776580667,-0.860197988483
1.588643,1.25663706144,0.287426135941,-20.3325032513,318,325,8.10331438426,-1.10329742001
1.604294,2.51327412287,0.477634524982,53.2311845883,337,325,-30.5432619099,-1.47106322668
1.619972,3.76991118431,1.09316180181,53.2311845883,397,325,-24.9332750285,-1.60196292058
1.63574,5.02654824574,1.28337019085,-20.3325032513,416,325,4.36332312999,-1.38379676408
1.65148,0.0,0.785398163397,-65.7973626739,367,325,37.0882466049,-0.860197988483
1.667157,1.25663706144,0.287426135941,-20.3325032513,318,325,19.6349540849,-0.991097682382
1.68286,2.51327412287,0.477634524982,53.2311845883,337,325,-31.1665937856,-1.4835298642
1.698645,3.76991118431,1.09316180181,53.2311845883,397,325,-30.231595972,-1.59572960182
1.714448,5.02654824574,1.28337019085,-20.3325032513,416,325,8.41498032212,-1.31523025775
1.730241,0.0,0.785398163397,-65.7973626739,367,325,36.4649147292,-0.86643130724
1.745892,1.25663706144,0.287426135941,-20.3325032513,318,325,12.1549715764,-1.07213082623
1.761512,2.51327412287,0.477634524982,53.2311845883,337,325,-32.7249234749,-1.52092977674
1.777297,3.76991118431,1.09316180181,53.2311845883,397,325,-26.8032706556,-1.60819623934
1.793051,5.02654824574,1.28337019085,-20.3325032513,416,325,13.4016353278,-1.25289707018
1.808862,0.0,0.785398163397,-65.7973626739,367,325,38.0232444184,-0.847731350969
1.824689,1.25663706144,0.287426135941,-20.3325032513,318,325,5.60998688141,-1.14069733255
1.840429,2.51327412287,0.477634524982,53.2311845883,337,325,-28.3616003449,-1.41496335787
1.856218,3.76991118431,1.09316180181,53.2311845883,397,325,-19.0116222092,-1.52092977674
1.871922,5.02654824574,1.28337019085,-20.3325032513,416,325,3.73999125427,-1.34016353278
1.887701,0.0,0.785398163397,-65.7973626739,367,325,34.9065850399,-0.82279807594
1.90339,1.25663706144,0.287426135941,-20.3325032513,318,325,15.8949628307,-1.02226427617
1.919334,2.51327412287,0.477634524982,53.2311845883,337,325,-32.413257537,-1.47106322668
1.935256,3.76991118431,1.09316180181,53.2311845883,397,325,-27.1149365935,-1.56456300804
1.95108,5.02654824574,1.28337019085,-20.3325032513,416,325,10.908307825,-1.25289707018
