0.567119 , 401 , 331
0.568296 , 402 , 332
0.569377 , 403 , 333
0.570439 , 404 , 334
0.571507 , 405 , 335
0.572567 , 406 , 336
0.573629 , 407 , 337
0.574688 , 408 , 338
0.575755 , 409 , 339
0.576816 , 410 , 340
0.577878 , 411 , 341
0.57894 , 412 , 342
0.580004 , 413 , 343
0.581064 , 414 , 344
0.582144 , 415 , 345
0.583206 , 416 , 346
0.584273 , 417 , 347
0.585329 , 418 , 348
0.586391 , 419 , 349
0.587501 , 420 , 350
0.588775 , 421 , 351
0.589883 , 422 , 352
0.590959 , 423 , 353
0.592023 , 424 , 354
0.593083 , 425 , 355
0.594151 , 426 , 356
0.595216 , 427 , 357
0.596272 , 428 , 358
0.597335 , 429 , 359
0.598394 , 430 , 360
0.599477 , 431 , 361
0.600573 , 432 , 362
0.601636 , 433 , 363
0.602734 , 434 , 364
0.603794 , 435 , 365
0.604852 , 436 , 366
0.605918 , 437 , 367
0.606975 , 438 , 368
0.608035 , 439 , 369
0.609099 , 440 , 370
0.610162 , 441 , 371
0.611222 , 442 , 372
0.612293 , 443 , 373
0.613356 , 444 , 374
0.614421 , 445 , 375
0.615485 , 446 , 376
0.616887 , 447 , 377
0.617968 , 448 , 378
0.61904 , 449 , 379
0.620104 , 450 , 380
0.621172 , 451 , 381
0.622233 , 450 , 380
0.623297 , 449 , 379
0.624389 , 448 , 378
0.625453 , 447 , 377
0.62651 , 446 , 376
0.627588 , 445 , 375
0.628672 , 444 , 374
0.629737 , 443 , 373
0.63083 , 442 , 372
0.631894 , 441 , 371
0.632951 , 440 , 370
0.634011 , 439 , 369
0.63507 , 438 , 368
0.63613 , 437 , 367
0.637217 , 436 , 366
0.638282 , 435 , 365
0.639371 , 434 , 364
0.640436 , 433 , 363
0.64149 , 432 , 362
0.642556 , 431 , 361
0.643617 , 430 , 360
0.644681 , 429 , 359
0.645747 , 428 , 358
0.646817 , 427 , 357
0.647875 , 426 , 356
0.648944 , 425 , 355
0.650004 , 424 , 354
0.651067 , 423 , 353
0.652128 , 422 , 352
0.653193 , 421 , 351
0.654253 , 420 , 350
0.655345 , 419 , 349
0.656402 , 418 , 348
0.657492 , 417 , 347
0.658549 , 416 , 346
0.659612 , 415 , 345
0.660673 , 414 , 344
0.661737 , 413 , 343
0.662791 , 412 , 342
0.663887 , 411 , 341
0.664948 , 410 , 340
0.666014 , 409 , 339
0.667083 , 408 , 338
0.668148 , 407 , 337
0.669208 , 406 , 336
0.670295 , 405 , 335
0.671355 , 404 , 334
0.672445 , 403 , 333
0.673604 , 402 , 332
0.674816 , 401 , 331
0.675932 , 400 , 330
0.677034 , 399 , 329
0.67812 , 398 , 328
0.679233 , 397 , 327
0.680309 , 396 , 326
0.681375 , 395 , 325
0.682444 , 394 , 324
0.683514 , 393 , 323
0.684582 , 392 , 322
0.685654 , 391 , 321
0.686719 , 390 , 320
0.68783 , 389 , 319
0.6889 , 388 , 318
0.689964 , 387 , 317
0.691031 , 386 , 316
0.692104 , 385 , 315
0.693167 , 384 , 314
0.694265 , 383 , 313
0.695323 , 382 , 312
0.696388 , 381 , 311
0.697454 , 380 , 310
0.69853 , 379 , 309
0.699606 , 378 , 308
0.700696 , 377 , 307
0.701777 , 376 , 306
0.702846 , 375 , 305
0.703913 , 374 , 304
0.704975 , 373 , 303
0.706044 , 372 , 302
0.707107 , 371 , 301
0.708174 , 370 , 300
0.709277 , 369 , 299
0.710337 , 368 , 298
0.711403 , 367 , 297
0.712467 , 366 , 296
0.713532 , 365 , 295
0.71459 , 364 , 294
0.715686 , 363 , 293
0.716762 , 362 , 292
0.717828 , 361 , 291
0.718909 , 360 , 290
0.719983 , 359 , 289
0.721054 , 358 , 288
0.72212 , 357 , 287
0.723182 , 356 , 286
0.724339 , 355 , 285
0.72541 , 354 , 284
0.726479 , 353 , 283
0.727554 , 352 , 282
0.728625 , 351 , 281
0.729697 , 350 , 280
0.730778 , 349 , 279
0.731851 , 350 , 280
0.732921 , 351 , 281
0.734001 , 352 , 282
0.735332 , 353 , 283
0.736713 , 354 , 284
0.737899 , 355 , 285
0.73933 , 356 , 286
0.740486 , 357 , 287
0.741807 , 358 , 288
0.743387 , 359 , 289
0.744942 , 360 , 290
0.746158 , 361 , 291
0.74731 , 362 , 292
0.748422 , 363 , 293
0.749631 , 364 , 294
0.750773 , 365 , 295
0.751864 , 366 , 296
0.753078 , 367 , 297
0.754228 , 368 , 298
0.755353 , 369 , 299
0.75653 , 370 , 300
0.757638 , 371 , 301
0.758744 , 372 , 302
0.760035 , 373 , 303
0.761221 , 374 , 304
0.762328 , 375 , 305
0.763555 , 376 , 306
0.764671 , 377 , 307
0.765766 , 378 , 308
0.766996 , 379 , 309
0.768102 , 380 , 310
0.769206 , 381 , 311
0.770398 , 382 , 312
0.77153 , 383 , 313
0.772629 , 384 , 314
0.77382 , 385 , 315
0.774943 , 386 , 316
0.776054 , 387 , 317
0.777293 , 388 , 318
0.778495 , 389 , 319
0.779706 , 390 , 320
0.780862 , 391 , 321
0.781959 , 392 , 322
0.783118 , 393 , 323
0.78436 , 394 , 324
0.785465 , 395 , 325
0.786654 , 396 , 326
0.7878 , 397 , 327
0.789011 , 398 , 328
0.790278 , 399 , 329
0.791914 , 400 , 330
0.793055 , 401 , 331
0.794255 , 402 , 332
0.795729 , 403 , 333
0.79683 , 404 , 334
0.798109 , 405 , 335
0.79965 , 406 , 336
0.800781 , 407 , 337
0.801947 , 408 , 338
0.803053 , 409 , 339
0.804187 , 410 , 340
0.805357 , 411 , 341
0.80647 , 412 , 342
0.807578 , 413 , 343
0.808745 , 414 , 344
0.809871 , 415 , 345
0.810961 , 416 , 346
0.812173 , 417 , 347
0.813299 , 418 , 348
0.814404 , 419 , 349
0.815612 , 420 , 350
0.816707 , 421 , 351
0.817803 , 422 , 352
0.819079 , 423 , 353
0.820283 , 424 , 354
0.821389 , 425 , 355
0.822596 , 426 , 356
0.823716 , 427 , 357
0.824824 , 428 , 358
0.826 , 429 , 359
0.827099 , 430 , 360
0.828203 , 431 , 361
0.829364 , 432 , 362
0.830491 , 433 , 363
0.831625 , 434 , 364
0.832848 , 435 , 365
0.833964 , 436 , 366
0.835127 , 437 , 367
0.836271 , 438 , 368
0.837372 , 439 , 369
0.83867 , 440 , 370
0.839847 , 441 , 371
0.840944 , 442 , 372
0.842153 , 443 , 373
0.843311 , 444 , 374
0.844438 , 445 , 375
0.845639 , 446 , 376
0.846805 , 447 , 377
0.847906 , 448 , 378
0.84912 , 449 , 379
0.850558 , 450 , 380
0.851678 , 451 , 381
0.852846 , 450 , 380
0.854432 , 449 , 379
0.85558 , 448 , 378
0.856749 , 447 , 377
0.857846 , 446 , 376
0.858958 , 445 , 375
0.860173 , 444 , 374
0.861305 , 443 , 373
0.862423 , 442 , 372
0.863608 , 441 , 371
0.864717 , 440 , 370
0.865845 , 439 , 369
0.867312 , 438 , 368
0.868438 , 437 , 367
0.869537 , 436 , 366
0.870752 , 435 , 365
0.87188 , 434 , 364
0.872973 , 433 , 363
0.874147 , 432 , 362
0.875263 , 431 , 361
0.876353 , 430 , 360
0.877485 , 429 , 359
0.8786 , 428 , 358
0.879701 , 427 , 357
0.880822 , 426 , 356
0.881928 , 425 , 355
0.883028 , 424 , 354
0.884147 , 423 , 353
0.885259 , 422 , 352
0.886347 , 421 , 351
0.887459 , 420 , 350
0.888574 , 419 , 349
0.889668 , 418 , 348
0.890767 , 417 , 347
0.891924 , 416 , 346
0.893059 , 415 , 345
0.894164 , 414 , 344
0.895271 , 413 , 343
0.896398 , 412 , 342
0.897492 , 411 , 341
0.89858 , 410 , 340
0.899698 , 409 , 339
0.900791 , 408 , 338
0.901896 , 407 , 337
0.903035 , 406 , 336
0.904133 , 405 , 335
0.905221 , 404 , 334
0.906326 , 403 , 333
0.907431 , 402 , 332
0.908541 , 401 , 331
0.909655 , 400 , 330
0.910764 , 399 , 329
0.911867 , 398 , 328
0.912969 , 397 , 327
0.914069 , 396 , 326
0.915184 , 395 , 325
0.916276 , 394 , 324
0.917452 , 393 , 323
0.918571 , 392 , 322
0.919675 , 391 , 321
0.920767 , 390 , 320
0.921865 , 389 , 319
0.922965 , 388 , 318
0.924095 , 387 , 317
0.925239 , 386 , 316
0.926382 , 385 , 315
0.927509 , 384 , 314
0.928623 , 383 , 313
0.929714 , 382 , 312
0.93086 , 381 , 311
0.931957 , 380 , 310
0.933055 , 379 , 309
0.934307 , 378 , 308
0.935458 , 377 , 307
0.936552 , 376 , 306
0.937663 , 375 , 305
0.93876 , 374 , 304
0.939864 , 373 , 303
0.940977 , 372 , 302
0.942071 , 371 , 301
0.943187 , 370 , 300
0.944289 , 369 , 299
0.945382 , 368 , 298
0.946524 , 367 , 297
0.947628 , 366 , 296
0.948728 , 365 , 295
0.949851 , 364 , 294
0.950957 , 363 , 293
0.952046 , 362 , 292
0.953216 , 361 , 291
0.954329 , 360 , 290
0.955439 , 359 , 289
0.956544 , 358 , 288
0.957657 , 357 , 287
0.958775 , 356 , 286
0.959987 , 355 , 285
0.961111 , 354 , 284
0.962239 , 353 , 283
0.963349 , 352 , 282
0.964462 , 351 , 281
0.965604 , 350 , 280
0.966693 , 349 , 279
0.967801 , 350 , 280
0.968913 , 351 , 281
0.970007 , 352 , 282
0.971113 , 353 , 283
0.972253 , 354 , 284
0.973368 , 355 , 285
0.974467 , 356 , 286
0.975564 , 357 , 287
0.976736 , 358 , 288
0.977882 , 359 , 289
0.978977 , 360 , 290
0.980093 , 361 , 291
0.981191 , 362 , 292
0.982279 , 363 , 293
0.983411 , 364 , 294
0.984536 , 365 , 295
0.98563 , 366 , 296
0.986728 , 367 , 297
0.98784 , 368 , 298
0.988942 , 369 , 299
0.99025 , 370 , 300
0.991437 , 371 , 301
0.992527 , 372 , 302
0.99364 , 373 , 303
0.994772 , 374 , 304
0.99587 , 375 , 305
0.996989 , 376 , 306
0.998115 , 377 , 307
0.999198 , 378 , 308
1.000344 , 379 , 309
1.001516 , 380 , 310
1.002632 , 381 , 311
1.003733 , 382 , 312
1.004826 , 383 , 313
1.005984 , 384 , 314
1.007123 , 385 , 315
1.008258 , 386 , 316
1.009424 , 387 , 317
1.010688 , 388 , 318
1.011829 , 389 , 319
1.012924 , 390 , 320
1.014057 , 391 , 321
1.015148 , 392 , 322
1.016248 , 393 , 323
1.01738 , 394 , 324
1.018485 , 395 , 325
1.019588 , 396 , 326
1.020722 , 397 , 327
1.021812 , 398 , 328
1.02296 , 399 , 329
1.024074 , 400 , 330
1.025168 , 401 , 331
