1526296542.4,0.0314159265359,0.768951528404,-1.64412239118,405,222,-41.4515697349,-0.829031394697 , 405.157533284
1526296542.48,0.300801828043,0.630263109986,-1.5710752535,355,297,-4.83410402068,-0.829031394697 , 355.411711808
1526296542.57,0.569279175499,0.50316530943,-1.38551108158,338,297,0.0364696474403,-0.82279807594 , 338.247218012
1526296542.65,0.838017179847,0.396197664895,-1.10035891496,327,297,0.036434274457,-0.82279807594 , 327.973483639
1526296542.74,1.10711695798,0.317084618457,-0.735683605399,320,297,0.0,-0.82279807594 , 320.562718701
1526296542.83,1.37583623698,0.271718756102,-0.31866876871,317,297,-1.09310439995,-1.00979763865 , 317.576320167
1526296542.91,1.64472479315,0.263229579361,0.121496710495,320,297,-4.73380371809,-1.63312951437 , 320.765478402
1526296543.0,1.91309203554,0.292175136842,0.552122944619,323,297,-3.7579148423,-1.65182947064 , 323.083668388
1526296543.08,2.18192741172,0.356571011265,0.943853602216,326,297,-0.109263234029,-1.65182947064 , 326.224198435
1526296543.17,2.45027892481,0.451577847414,1.26727219454,335,297,0.109460245942,-1.63312951437 , 335.702408164
1526296543.25,2.71903565451,0.570673507292,1.50025111657,347,297,0.54647603904,-1.55832968928 , 347.252963651
1526296543.34,2.98865974249,0.70563445416,1.62573527995,360,297,1.12575068017,-1.4398966329 , 360.122596192
1526296543.42,3.25735130797,0.845873978326,1.63392525574,373,297,1.31186057457,-1.33393021402 , 373.785316181
1526296543.51,3.52693494919,0.982206562003,1.52431076574,387,297,1.38015948669,-1.20303052012 , 387.062521087
1526296543.6,3.79574860395,1.10400260151,1.30535684915,398,297,1.45696084016,-1.08459746374 , 398.789035302
1526296543.68,4.06491055026,1.20302436168,0.992186565,408,297,1.41869866574,-0.959931088597 , 408.288844413
1526296543.77,4.33353919855,1.27186889572,0.608382248826,414,297,1.27571872708,-0.86643130724 , 414.844516091
1526296543.85,4.60219556037,1.30582123181,0.180894303695,418,297,0.984024356668,-0.791631482155 , 418.060803248
1526296543.94,4.87064444529,1.30245390061,-0.259234556135,417,297,0.692996769181,-0.747998250855 , 417.581400988
1526296544.02,5.13899970346,1.26206856979,-0.680653446909,413,297,0.29188991561,-0.741764932098 , 413.576292352
1526296544.11,5.40796990216,1.18735528741,-1.05412558285,406,297,-0.218416930676,-0.785398163397 , 406.338902772
1526296544.19,5.67709140171,1.08367221438,-1.35193747932,396,297,-0.545735340208,-0.835264713454 , 396.136981014
1526296544.28,5.94641064096,0.958418585052,-1.55253049969,383,297,-0.908891083541,-0.941231132326 , 383.937856278
1526296544.37,6.21511718672,0.821011032388,-1.64112482693,370,297,-1.166033279,-1.03473091368 , 370.545336122
1526296544.45,0.20096199937,0.68088153206,-1.61182977632,356,297,-1.27381498204,-1.15939728882 , 356.853170425
1526296544.54,0.46972247414,0.548397023768,-1.4667777416,344,297,-1.4208179027,-1.27783034521 , 344.068308848
1526296544.62,0.738315918775,0.43299350774,-1.21659828021,332,297,-1.42170146635,-1.40249672035 , 332.928483144
1526296544.71,1.00693782594,0.342852883144,-0.879137265953,324,297,-1.38510080508,-1.51469645798 , 324.330638195
1526296544.79,1.27551853734,0.284460040692,-0.478685071878,318,297,-1.13012397224,-1.59572960182 , 318.712211656
1526296544.88,1.54540927432,0.26196810908,-0.0417555418749,316,297,-0.798130513751,-1.65182947064 , 316.596343142
1526296544.97,1.81486408512,0.277317271887,0.397501306225,318,297,-0.472385571141,-1.67676274567 , 318.222947206
1526296545.05,2.08436907986,0.329346350207,0.808143317986,323,297,-0.145322341307,-1.67676274567 , 323.439444158
1526296545.14,2.35380741235,0.414275181947,1.16036420669,331,297,0.0726791478919,-1.66429610815 , 331.952329477
1526296545.22,2.62239486488,0.525596931311,1.42816054853,342,297,0.473911061373,-1.59572960182 , 342.805452651
1526296545.31,2.89180173878,0.655963829466,1.5938821054,355,297,0.981283067403,-1.49599650171 , 355.332417912
1526296545.39,3.16023189835,0.795157084032,1.64464833244,368,297,1.20370993096,-1.39003008284 , 368.898072546
1526296545.48,3.42971741872,0.934181264075,1.57712728224,382,297,1.41699521947,-1.25289707018 , 382.339342889
1526296545.57,3.69904939122,1.06239746149,1.39589650262,394,297,1.49051090662,-1.1344640138 , 394.739838895
1526296545.65,3.96790349275,1.17047188237,1.1145966463,405,297,1.45674165309,-1.0035643199 , 405.159943986
1526296545.74,4.23738002495,1.25102859909,0.752304692067,412,297,1.34437363694,-0.903831219783 , 412.862348671
1526296545.82,4.5062243893,1.29790881765,0.33672989191,417,297,1.09259581074,-0.816564757183 , 417.326675744
1526296545.91,4.77472420718,1.30797999958,-0.102470946459,418,297,0.838731692821,-0.760464888369 , 418.137577361
1526296545.99,5.04311092393,1.28062215595,-0.534152749671,415,297,0.401301590421,-0.747998250855 , 415.443685209
1526296546.08,5.31160400068,1.21777482385,-0.927733647789,409,297,0.0729350218329,-0.747998250855 , 409.177806865
1526296546.16,5.58035174221,1.12384315897,-1.25510720651,399,297,-0.18216477191,-0.77916484464 , 399.837682915
1526296546.25,5.84968671077,1.00533496461,-1.49278050648,388,297,-1.05425208447,-0.928764494811 , 388.769775441
1526296546.34,6.11851909088,0.871228082913,-1.62268324959,375,297,-1.20190896908,-0.984864363625 , 375.554155191
1526296546.42,0.104477004657,0.730793597183,-1.63596463682,361,297,-1.16414143194,-1.12823069504 , 361.646259719
1526296546.51,0.374506309239,0.593858871379,-1.530920946,348,297,-1.41414167874,-1.22796379515 , 348.48442324
1526296546.59,0.64317840035,0.471374090191,-1.31626568542,336,297,-1.45772851463,-1.37756344532 , 336.652930183
1526296546.68,0.912092423001,0.37134346362,-1.00685169239,327,297,-1.45641705269,-1.47729654544 , 327.086325054
1526296546.76,1.18078323946,0.301119517403,-0.625404787058,320,297,-1.20254221227,-1.58326296431 , 320.282785486
1526296546.85,1.45023130914,0.265600276201,-0.197841389524,316,297,-0.908456518105,-1.63312951437 , 316.909597087
1526296546.93,1.71894384701,0.267534777614,0.242802464675,317,297,-0.546565911199,-1.67676274567 , 317.178196679
1526296547.02,1.98811852655,0.306735908979,0.666714681764,321,297,-0.25462617646,-1.67676274567 , 321.176635307
1526296547.11,2.25687525625,0.380270948004,1.04207919782,328,297,0.036431735936,-1.67052942691 , 328.515974016
1526296547.19,2.52586193326,0.482990967231,1.34284461257,338,297,0.327605325456,-1.62066287685 , 338.661446116
1526296547.28,2.7948388731,0.607454901804,1.54702904354,350,297,0.800842007861,-1.53339641425 , 350.677567205
1526296547.36,3.06395737659,0.744789249371,1.63997935309,363,297,1.20063111476,-1.41496335787 , 363.926403723
1526296547.45,3.33339945415,0.885213301526,1.61476828235,377,297,1.34454554743,-1.30276362024 , 377.61601019
1526296547.53,3.60234793144,1.01820313751,1.47339530526,390,297,1.41982471114,-1.17186392634 , 390.525140047
1526296547.62,3.8712087741,1.13442048286,1.22618376897,401,297,1.45670512832,-1.05343086995 , 401.712679577
1526296547.71,4.13979248155,1.22548135553,0.891251961756,410,297,1.45820821379,-0.922531176054 , 410.366227429
1526296547.79,4.40889525574,1.28506752961,0.491598545316,416,297,1.23708618036,-0.841498032212 , 416.069788856
1526296547.88,4.67846316767,1.30869564707,0.0557950206687,418,297,0.871730538335,-0.772931525883 , 418.331803306
1526296547.96,4.94704462808,1.29464743374,-0.382460468445,416,297,0.546832655118,-0.747998250855 , 416.833724073
1526296548.05,5.21640131804,1.2438884187,-0.794409109485,411,297,0.109051765623,-0.754231569612 , 411.850514466
1526296548.13,5.48529361928,1.1602349988,-1.14852186751,403,297,-0.364133675905,-0.810331438426 , 403.713420429
1526296548.22,5.75485179402,1.0493415747,-1.42064457082,392,297,-0.799115192004,-0.891364582269 , 392.931596403
1526296548.31,6.02433431834,0.919423736524,-1.59013264192,380,297,-0.98100759694,-0.978631044868 , 380.124055504
1526296548.39,0.0114389726327,0.779408861952,-1.64482644813,366,297,-1.23165256023,-1.10329742001 , 366.50129557
1526296548.48,0.279972496143,0.64071252438,-1.5808853329,352,297,-1.27617063516,-1.19679720137 , 352.922310048
1526296548.56,0.548673049788,0.512312336172,-1.40348628745,340,297,-1.38469539729,-1.34016353278 , 340.534423128
1526296548.65,0.817282972733,0.403543063857,-1.12547249128,330,297,-1.49451754464,-1.45236327041 , 330.184200621
1526296548.73,1.08644566805,0.32202503273,-0.765936908947,322,297,-1.34594114257,-1.57079632679 , 322.348488323
1526296548.82,1.35642478869,0.273784416122,-0.349932406572,317,297,-1.01546992656,-1.62689619561 , 317.672694998
1526296548.91,1.62563092682,0.262586377707,0.0901541060469,316,297,-0.545563760655,-1.66429610815 , 316.538291774
1526296548.99,1.89472695989,0.289030899973,0.523574646013,319,297,-0.291086393087,-1.67676274567 , 319.324307245
1526296549.08,2.16329568706,0.35104808791,0.918590570198,325,297,-0.0364572387506,-1.67052942691 , 325.582447435
1526296549.16,2.43234528126,0.444397747033,1.24826191656,334,297,0.218352476688,-1.63936283312 , 334.867694952
1526296549.25,2.70054324647,0.56187977156,1.48752075447,346,297,0.584122206872,-1.57079632679 , 346.335522837
1526296549.33,2.97015160515,0.696070930354,1.6208192408,359,297,1.08949970119,-1.45236327041 , 359.209825384
1526296549.42,3.24224444346,0.838010378408,1.63660886393,373,297,1.29546177569,-1.34639685154 , 373.028196855
1526296549.51,3.51193818974,0.97490822832,1.5334113842,386,297,1.45220634031,-1.20303052012 , 386.280237372
1526296549.59,3.78135180477,1.09798780541,1.31963119589,398,297,1.52640213328,-1.08459746374 , 398.141082321
1526296549.68,4.05136538006,1.19870830832,1.00986642159,407,297,1.41422405775,-0.959931088597 , 407.884814406
1526296549.76,4.32054305566,1.26931112861,0.628192225284,414,297,1.23674194865,-0.872664625997 , 414.650134154
1526296549.85,4.59126370021,1.30516068656,0.198756263315,418,297,0.940353587776,-0.797864800912 , 418.056341317
1526296549.94,4.86051403018,1.30326328571,-0.242765907129,417,297,0.654569061283,-0.760464888369 , 417.71543749
1526296550.02,5.12996584492,1.26400635686,-0.667097615313,413,297,0.254364289649,-0.754231569612 , 413.817910726
1526296550.11,5.39996968302,1.19002677779,-1.04398939582,406,297,-0.145053852215,-0.785398163397 , 406.540125122
1526296550.19,5.66902526933,1.08713361317,-1.34433516706,396,297,-0.582260303414,-0.853964669726 , 396.522081284
1526296550.28,5.93853326013,0.962306066391,-1.54820054789,384,297,-0.908254536204,-0.941231132326 , 384.325102144
1526296550.36,6.20780830756,0.824828105213,-1.64026327455,370,297,-1.23629473371,-1.06589750747 , 370.992171232
1526296550.45,0.194793868614,0.684048129707,-1.61382439947,357,297,-1.3771596557,-1.1780972451 , 357.265646061
1526296550.54,0.464022477169,0.551062130191,-1.47099788657,344,297,-1.45471527116,-1.31523025775 , 344.360575378
1526296550.62,0.733486276138,0.434867914975,-1.22193102533,333,297,-1.48978172222,-1.43366331414 , 333.175359048
1526296550.71,1.00306991736,0.343938578963,-0.884508218002,324,297,-1.38015948669,-1.55209637052 , 324.427594643
1526296550.79,1.27243934055,0.284931592561,-0.483528660916,318,297,-1.12681497709,-1.62689619561 , 318.750697889
1526296550.88,1.54228588571,0.262012175774,-0.0468914426251,316,297,-0.580553615133,-1.65182947064 , 316.380927244
1526296550.96,1.81168377144,0.276917441405,0.39242294128,317,297,-0.254415209183,-1.67052942691 , 317.963397801
1526296551.05,2.08161870025,0.328640568347,0.804199717612,323,297,-0.145090881726,-1.67676274567 , 323.365680597
1526296551.14,2.35125851752,0.413334940466,1.15738864013,331,297,0.0363124196808,-1.66429610815 , 331.892499232
1526296551.22,2.62008490553,0.524547523356,1.42627137504,342,297,0.509912140398,-1.58949628307 , 342.664512593
1526296551.31,2.89107219909,0.655593733125,1.59358502859,355,297,0.903296431246,-1.50846313922 , 355.372559261
1526296551.39,3.16024687863,0.795164926325,1.64464787298,368,297,1.20038054617,-1.38379676408 , 368.902131246
1526296551.48,3.43026344997,0.934455357871,1.57687182346,382,297,1.52299362468,-1.24666375142 , 382.261542255
1526296551.57,3.6988883532,1.06232590425,1.39603662286,394,297,1.49443420057,-1.12823069504 , 394.729044821
1526296551.65,3.96810123246,1.17054203034,1.11435740993,405,297,1.45480026577,-0.99733100114 , 405.168545527
1526296551.74,4.23821517563,1.25122842689,0.751082753779,412,297,1.37744988473,-0.891364582269 , 412.848222792
1526296551.82,4.50704455969,1.29799655478,0.335409222695,417,297,1.09265669468,-0.810331438426 , 417.333970036
1526296551.91,4.77714352258,1.30789955824,-0.106442527771,418,297,0.761264523776,-0.760464888369 , 418.20216228
1526296551.99,5.04599163199,1.28013030627,-0.538632309867,415,297,0.400612883298,-0.741764932098 , 415.391410753
1526296552.08,5.3157984794,1.21653236589,-0.933423045768,409,297,-0.0362899396422,-0.766698207126 , 409.157370823
1526296552.17,5.58572142399,1.12169303217,-1.26079843259,399,297,-0.435291970713,-0.816564757183 , 399.869676945
1526296552.25,5.8546227134,1.00298687031,-1.49617284762,388,297,-0.691830858631,-0.885131263511 , 388.177104304
1526296552.34,6.12419287236,0.868296117533,-1.62418701635,375,297,-1.16229769586,-1.01603095741 , 375.224269682
1526296552.42,0.110194977965,0.727816907384,-1.63495700666,361,297,-1.34581755488,-1.11576405752 , 361.532796823
1526296552.51,0.379652784822,0.591353504042,-1.52780385342,348,297,-1.48981485149,-1.27159702645 , 348.314950583
1526296552.59,0.648503890292,0.469147277919,-1.31099325903,336,297,-1.4567578869,-1.36509680781 , 336.437441956
1526296552.68,0.918404364456,0.369328805653,-0.998621172263,326,297,-1.37853933393,-1.50846313922 , 326.81880142
1526296552.77,1.18801272314,0.29969299382,-0.614389557865,320,297,-1.27108298473,-1.58326296431 , 320.220524484
1526296552.85,1.45723533958,0.265171951565,-0.186399096108,316,297,-0.763742515666,-1.63936283312 , 316.73582442
1526296552.94,1.72721745628,0.26819193245,0.256254466636,317,297,-0.543995709452,-1.67676274567 , 317.253779865
1526296553.02,1.99656515807,0.308545522755,0.679392469295,321,297,-0.218110809389,-1.67676274567 , 321.331678888
1526296553.11,2.2656327286,0.383191335629,1.05318512172,328,297,0.0363896481023,-1.67052942691 , 328.815146793
1526296553.2,2.53478269068,0.486816044281,1.35126614718,339,297,0.363785085898,-1.61442955809 , 339.011498942
1526296553.28,2.80382179868,0.611885525362,1.55198824141,351,297,0.800656953429,-1.53339641425 , 351.119839848
1526296553.37,3.07218604501,0.749086118719,1.64097360534,364,297,1.16752055804,-1.41496335787 , 364.384055165
1526296553.45,3.34102441724,0.889129567865,1.61233033986,377,297,1.42040621255,-1.29029698272 , 377.925189956
1526296553.54,3.60924784893,1.02143360579,1.46831382151,390,297,1.42366269674,-1.17186392634 , 390.835108561
1526296553.62,3.87780084681,1.13698580907,1.21892906411,401,297,1.49483433691,-1.03473091368 , 401.921032813
1526296553.71,4.14599806301,1.22723335877,0.88265525428,410,297,1.4238018556,-0.928764494811 , 410.564576162
1526296553.79,4.41461697412,1.28595468401,0.482608836386,416,297,1.16641368748,-0.835264713454 , 416.218195905
1526296553.88,4.68295275792,1.30877010851,0.0484136527549,418,297,0.91222218565,-0.772931525883 , 418.29191166
1526296553.96,4.95166005269,1.29408012552,-0.38984037308,416,297,0.510138137562,-0.747998250855 , 416.806670838
1526296554.05,5.22142570433,1.242612129,-0.801636125693,411,297,0.10888644438,-0.754231569612 , 411.717607019
1526296554.14,5.48994724361,1.1585296469,-1.153989448,403,297,-0.255245518234,-0.791631482155 , 403.432301272
1526296554.22,5.75886426232,1.04752499576,-1.42396027526,392,297,-0.582560330588,-0.853964669726 , 392.535383921
1526296554.31,6.02749515766,0.917823195233,-1.59145557954,379,297,-0.911220039965,-0.947464451083 , 379.89595135
1526296554.39,0.0127684725832,0.778712788447,-1.64479997867,366,297,-1.20358231117,-1.05966418871 , 366.404937278
1526296554.48,0.281198632154,0.64009562764,-1.58032681272,353,297,-1.64142263313,-1.22796379515 , 353.222404529
1526296554.56,0.550090184384,0.511679514845,-1.40226908418,340,297,-1.78425998209,-1.36509680781 , 340.867454507
1526296554.65,0.818636441133,0.403058535032,-1.12384779532,329,297,-1.16672925711,-1.42742999538 , 329.814543827
1526296554.73,1.08755720491,0.321754320471,-0.764318338983,322,297,-1.05587589454,-1.54586305177 , 322.037147672
1526296554.82,1.35733484077,0.273683260074,-0.348469551552,317,297,-1.19769768097,-1.63312951437 , 317.843971982
1526296554.91,1.62561444851,0.262585904901,0.0901270410435,316,297,-0.729930559368,-1.67052942691 , 316.720144314
1526296554.99,1.8942745554,0.288955553497,0.522869120247,319,297,-0.255113869515,-1.67676274567 , 319.280679896
